seed,state_idx,ego_id,neighbor_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,learned_q_range,oracle_q_range_from_surface,capacity_head_q_range_consistency_abs,capacity_q_error_bound,capacity_q_error_bound_violation,direction_head_q_consistency_abs,oracle_direction_q_consistency_abs,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation,learned_direction_from_q,oracle_direction_from_q,direction_weight_l1,direction_q_error_bound,direction_sign_margin,lambda_D,direction_sign_match_from_q,direction_sign_certified,direction_sign_violation,oracle_capacity_rank,learned_capacity_rank,oracle_capacity_topk_member,learned_capacity_topk_member,oracle_capacity_margin_to_topk_boundary,checkpoint,experiment_seed
3002,2,0,2,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0246102008968591,0.0479999985545873,-0.0006871314253658,-0.0006871314253658,0.0020769230167453,0.0246102008968591,0.0479999985545873,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0083342602550397,0.005101777263917,0.0233897976577281,-0.0027640544421111,0.0233897976577281,0.0027640544421111,0.0020652245730161,0.0022859766613692,0.0020652245730161,0,0.0246102008968591,0.0479999985545873,0.0,0.0330843040719628,0,4.08960580244172e-11,4.336808689942019e-19,10,2,10,11,1,1,1,1,0,0,0.0179999992251396,0.0120000001043081,0.0120000001043081,0,0.0284806918352842,0.0119385397993028,0.0165421520359814,0.0165421520359814,1.378512657682612,2.373390965643355,0,0,-0.0006871314662618,0.0020769230167453,1.6615384505345263,0.0274854216623711,0.0020769230167453,13.233721924581872,0,0,0,1,1,1,1,0.0239999983459711,320,3002
3002,2,0,3,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0103090330958366,0.0,-0.0003782610874623,-0.0003782610874623,0.0,0.0103090330958366,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0024703231048887,0.0017640018338315,0.0103090330958366,-0.0003782610874623,0.0103090330958366,0.0003782610874623,0.0012743438128381,0.0026928544975817,0.0012743438128381,0,0.0103090326301753,0.0,4.656612873077393e-10,0.0103090326301753,0,1.9674417433765412e-10,0.0,0,0,10,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0059607787989079,-0.0008062624838203,0.0051545163150876,0.0051545163150876,inf,inf,0,0,-0.0003782612842064,0.0,1.6615384505345263,0.0085644270514257,0.0,inf,0,0,0,4,4,0,0,0.0479999985545873,320,3002
3002,2,0,4,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0083490153774619,0.0,0.0003390444908291,0.0003390444908291,0.0,0.0083490153774619,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0019345286413799,0.0013732820606002,0.0083490153774619,0.0003390444908291,0.0083490153774619,0.0003390444908291,0.002298277337104,0.0028096470050513,0.002298277337104,0,0.0083490153774619,0.0,0.0,0.0083490153774619,0,3.471257918152663e-10,0.0,0,0,10,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0044246446341276,-0.0002501369453966,0.0041745076887309,0.0041745076887309,inf,inf,0,0,0.0003390441437033,0.0,1.6615384505345263,0.0069361050368784,0.0,inf,0,0,0,5,5,0,0,0.0479999985545873,320,3002
3002,2,0,5,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0192561708390712,0.0240000002086162,-0.0007805552450008,-0.0007805552450008,0.0,0.0192561708390712,0.0240000002086162,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0016230469951578,0.0011755859447621,0.0047438293695449,-0.0007805552450008,0.0047438293695449,0.0007805552450008,0.0013371233362704,0.0051192133687436,0.0013371233362704,0,0.0192561708390712,0.0240000002086162,0.0,0.0063594791572541,0,2.4264547489327715e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.0120000001043081,0.0120000001043081,0.0120000001043081,0,0.0034535778686404,0.0002738382900133,0.003179739578627,0.003179739578627,0.2649782959156383,0.2877981532183947,1,0,-0.0007805550023553,0.0,1.6615384505345263,0.0052832595725752,0.0,inf,0,0,0,2,2,0,0,0.0239999983459711,320,3002
3002,2,1,0,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0047166133299469,0.0,0.000134830828756,0.000134830828756,0.0,0.0047166133299469,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0011610088673899,0.0008338802334295,0.0047166133299469,0.000134830828756,0.0047166133299469,0.000134830828756,0.0011699980823323,0.0029617571271955,0.0011699980823323,0,0.0047166130971163,0.0,2.3283064365386963e-10,0.0047166130971163,0,6.313037093953755e-11,0.0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0033342211972922,-0.000975914648734,0.0023583065485581,0.0023583065485581,inf,inf,0,0,0.0001348307656257,0.0,1.6615384505345263,0.0039184170085767,0.0,inf,0,0,0,3,5,0,0,0.0299999993294477,320,3002
3002,2,1,2,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0057358862832188,0.0,0.0004062577791046,0.0004062577791046,0.0,0.0057358862832188,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.001395733769479,0.0007854822400362,0.0057358862832188,0.0004062577791046,0.0057358862832188,0.0004062577791046,0.0018434624653309,0.0037450168747454,0.0018434624653309,0,0.0057358862832188,0.0,0.0,0.0057358862832188,0,1.2133655278440123e-10,0.0,0,0,10,6,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0032421629875898,0.0003742198459804,0.0028679431416094,0.0028679431416094,inf,inf,0,0,0.0004062579004411,0.0,1.6615384505345263,0.0047651978037308,0.0,inf,0,0,0,4,3,0,0,0.0299999993294477,320,3002
3002,2,1,3,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0173494331538677,0.0299999993294477,-0.0010401506442576,-0.0010401506442576,0.0,0.0173494331538677,0.0299999993294477,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0027017153732105,0.0016661591748824,0.01265056617558,-0.0010401506442576,0.01265056617558,0.0010401506442576,0.0014546822058036,0.002082000253722,0.0014546822058036,0,0.0173494322225451,0.0299999993294477,9.313225746154783e-10,0.0126505671069026,0,6.604777814077367e-11,0.0,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999996647238,0.0149999996647238,0,0.0077075799927115,0.0013822964392602,0.0063252835534513,0.0063252835534513,0.4216855796554938,0.513838677665959,1,0,-0.0010401505782098,0.0,1.6615384505345263,0.0105097018345929,0.0,inf,0,0,0,1,1,1,1,0.0120000001043081,320,3002
3002,2,1,4,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0130768846720457,0.0179999992251396,0.0002342389634577,0.0002342389634577,0.0,0.0130768846720457,0.0179999992251396,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013006988254728,0.000859347586768,0.0049231145530939,0.0002342389634577,0.0049231145530939,0.0002342389634577,0.001410306780599,0.0040477928705513,0.001410306780599,0,0.0130768842063844,0.0179999992251396,4.656612873077393e-10,0.0055519554298371,0,2.3326256762745343e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.0089999996125698,0.0089999996125698,0.0089999996125698,0,0.0035447243135422,-0.0007687465986236,0.0027759777149185,0.0027759777149185,0.3084419816020322,0.3938582740149814,1,0,0.0002342387301951,0.0,1.6615384505345263,0.0046123937111641,0.0,inf,0,0,0,2,2,0,0,0.0120000001043081,320,3002
3002,2,1,5,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0057229213416576,0.0,-0.0006225846591405,-0.0006225846591405,0.0,0.0057229213416576,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0014312965766996,0.0010532787064167,0.0057229213416576,-0.0006225846591405,0.0057229213416576,0.0006225846591405,0.0018547195941209,0.0040647722780704,0.0018547195941209,0,0.0057229213416576,0.0,0.0,0.0057229213416576,0,5.7273116371020505e-12,0.0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0036251433193683,-0.0007636826485395,0.0028614606708288,0.0028614606708288,inf,inf,0,0,-0.0006225846648678,0.0,1.6615384505345263,0.0047544269292744,0.0,inf,0,0,0,5,4,0,0,0.0299999993294477,320,3002
3002,2,2,0,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0135955195873975,0.0120000001043081,4.825989526580088e-05,4.825989526580088e-05,0.0,0.0135955195873975,0.0120000001043081,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0009157073278826,0.0006246450067822,0.0015955194830894,4.825989526580088e-05,0.0015955194830894,4.825989526580088e-05,0.0017673035617917,0.0050323447212576,0.0017673035617917,0,0.0135955200530588,0.0120000001043081,4.656612873077393e-10,0.0040994642768055,0,1.5317069032398656e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.006000000052154,0.006000000052154,0.006000000052154,0,0.0035379722248762,-0.0014882400864735,0.0020497321384027,0.0020497321384027,0.3416220200976305,0.5896620323538355,1,0,4.8259742095110554e-05,0.0,1.6615384505345263,0.0034057087612525,0.0,inf,0,0,0,2,1,0,1,0.0120000001043081,320,3002
3002,2,2,1,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0057406681589782,0.0,-0.000682623416651,-0.000682623416651,0.0,0.0057406681589782,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0014794923465074,0.0011136815855665,0.0057406681589782,-0.000682623416651,0.0057406681589782,0.000682623416651,0.0019291406497359,0.0039011505432426,0.0019291406497359,0,0.0057406681589782,0.0,0.0,0.0057406681589782,0,1.7449653809571697e-11,0.0,0,0,10,6,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0033721670042723,0.0005018329247832,0.0028703340794891,0.0028703340794891,inf,inf,0,0,-0.0006826233992013,0.0,1.6615384505345263,0.0047691704389507,0.0,inf,0,0,0,3,3,0,0,0.0240000002086162,320,3002
3002,2,2,3,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0043986169621348,0.0,-0.0004819138848688,-0.0004819138848688,0.0,0.0043986169621348,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0011795721699057,0.0008855104837676,0.0043986169621348,-0.0004819138848688,0.0043986169621348,0.0004819138848688,0.001396840554662,0.002961236750707,0.001396840554662,0,0.0043986167293041,0.0,2.3283064365386963e-10,0.0043986167293041,0,1.6919263516254612e-10,0.0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0033938370179384,-0.0011945286532863,0.002199308364652,0.002199308364652,inf,inf,0,0,-0.0004819140540614,0.0,1.6615384505345263,0.0036542354124516,0.0,inf,0,0,0,4,5,0,0,0.0240000002086162,320,3002
3002,2,2,4,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0044938712380826,0.0,0.000239586297539,0.000239586297539,0.0,0.0044938712380826,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0011937406092757,0.0009769311468113,0.0044938712380826,0.000239586297539,0.0044938712380826,0.000239586297539,0.0018781343242153,0.0027676397003233,0.0018781343242153,0,0.0044938711216673,0.0,1.1641532182693479e-10,0.0044938711216673,0,1.0784368249762076e-10,0.0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0027911346405744,-0.0005441990797407,0.0022469355608336,0.0022469355608336,inf,inf,0,0,0.0002395861896953,0.0,1.6615384505345263,0.0037333698301984,0.0,inf,0,0,0,5,4,0,0,0.0240000002086162,320,3002
3002,2,2,5,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.011945653706789,0.0240000002086162,-0.0007183530833572,-0.0007183530833572,0.0,0.011945653706789,0.0240000002086162,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.002471394539457,0.0013749760605901,0.0120543465018272,-0.0007183530833572,0.0120543465018272,0.0007183530833572,0.001157582970336,0.0044697974808514,0.001157582970336,0,0.011945653706789,0.0240000002086162,0.0,0.0120543465018272,0,3.912215646925677e-11,0.0,10,11,10,11,1,1,1,1,1,1,0.0120000001043081,0.0120000001043081,0.0120000001043081,0,0.0069085326977074,-0.0008813594467937,0.0060271732509136,0.0060271732509136,0.5022644332102798,0.575711053138006,0,0,-0.0007183531224793,0.0,1.6615384505345263,0.0100143801044261,0.0,inf,0,0,0,1,2,1,0,0.0120000001043081,320,3002
3002,3,0,1,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0072319768369197,0.0,0.0005239673773758,0.0005239673773758,0.0,0.0072319768369197,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0017565565063424,0.0012233850006124,0.0072319768369197,0.0005239673773758,0.0072319768369197,0.0005239673773758,0.0019096082542091,0.0033737651538103,0.0019096082542091,0,0.0072319770697504,0.0,2.3283064365386963e-10,0.0072319770697504,0,1.6757087254251624e-10,0.0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.005233768839389,-0.0016177803045138,0.0036159885348752,0.0036159885348752,inf,inf,0,0,0.0005239675449466,0.0,1.6615384505345263,0.0060081039873871,0.0,inf,0,0,0,3,4,0,0,0.0479999985545873,320,3002
3002,3,0,2,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0188074670732021,0.0479999985545873,0.0001252023503184,0.0001252023503184,0.0020769230167453,0.0188074670732021,0.0479999985545873,1,4,0.9076921939849854,0.209446940640395,13,1.6615383533331065,0.0082419408527498,0.0052374338630597,0.0291925314813852,-0.0019517206664268,0.0291925314813852,0.0019517206664268,0.0015069873770698,0.0044795405119657,0.0015069873770698,0,0.0188074670732021,0.0479999985545873,0.0,0.0348709516692906,0,2.849852341960113e-11,4.336808689942019e-19,10,3,10,11,1,1,1,1,0,0,0.0179999992251396,0.0120000001043081,0.0120000001043081,0,0.0269516503904014,0.0095161745557561,0.0174354758346453,0.0174354758346453,1.4529563069241815,2.245970846344039,0,0,0.0001252023788169,0.0020769230167453,1.661538450534526,0.0289697135026287,0.0020769230167453,13.948380979486878,1,0,0,1,1,1,1,0.0239999983459711,320,3002
3002,3,0,3,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.006812643725425,0.0,-0.0005300175398588,-0.0005300175398588,0.0,0.006812643725425,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0017027558703082,0.0012328189903782,0.006812643725425,-0.0005300175398588,0.006812643725425,0.0005300175398588,0.001761429477483,0.0039837025105953,0.001761429477483,0,0.006812643550802,0.0,1.7462298274040222e-10,0.006812643550802,0,9.385520529162084e-11,0.0,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.006094308104366,-0.002687986328965,0.003406321775401,0.003406321775401,inf,inf,0,0,-0.0005300174460036,0.0,1.6615384522538923,0.0056597346105785,0.0,inf,0,0,0,4,5,0,0,0.0479999985545873,320,3002
3002,3,0,4,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0072646890766918,0.0,-0.0010010109981521,-0.0010010109981521,0.0,0.0072646890766918,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0016791748385282,0.0010989861116474,0.0072646890766918,-0.0010010109981521,0.0072646890766918,0.0010010109981521,0.0021902406588196,0.0037966503296047,0.0021902406588196,0,0.0072646890766918,0.0,0.0,0.0072646890766918,0,1.7140188920961028e-10,0.0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0046602082438766,-0.0010278637055307,0.0036323445383459,0.0036323445383459,inf,inf,0,0,-0.0010010108267503,0.0,1.6615384505345263,0.0060352801160508,0.0,inf,0,0,0,5,3,0,0,0.0479999985545873,320,3002
3002,3,0,5,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0154021903872489,0.0240000002086162,-0.0009948699735105,-0.0009948699735105,0.0,0.0154021903872489,0.0240000002086162,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0021418805194705,0.001424315024564,0.0085978098213672,-0.0009948699735105,0.0085978098213672,0.0009948699735105,0.0012673335149884,0.003523412393406,0.0012673335149884,0,0.0154021903872489,0.0240000002086162,0.0,0.0085978098213672,0,2.871360458428507e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.0120000001043081,0.0120000001043081,0.0120000001043081,0,0.0047196727246046,-0.0004207678139209,0.0042989049106836,0.0042989049106836,0.3582420727763393,0.3933060569649657,1,0,-0.0009948702606465,0.0,1.6615384505345263,0.0071427958042925,0.0,inf,0,0,0,2,2,0,0,0.0239999983459711,320,3002
3002,3,1,0,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0077272439375519,0.0,8.448756852885708e-05,8.448756852885708e-05,-1.734723475976807e-18,0.0077272439375519,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0018660623293857,0.0013447917292456,0.0077272439375519,8.448756852885882e-05,0.0077272439375519,8.448756852885882e-05,0.0031101624481379,0.0041916747577488,0.0031101624481379,0,0.0077272439375519,0.0,0.0,0.0077272439375519,0,1.1283315948240612e-10,1.734723475976807e-18,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0082087172195315,-0.0043450952507555,0.0038636219687759,0.0038636219687759,inf,inf,0,0,8.44874556956976e-05,-3.469446951953614e-18,1.6615384505345263,0.0064195564594512,3.469446951953614e-18,inf,0,0,0,3,5,0,0,0.0299999993294477,320,3002
3002,3,1,2,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0185614638030529,0.0,0.0002694061549846,0.0002694061549846,0.0,0.0185614638030529,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.6615383533331065,0.0039289006787151,0.0022334823076277,0.0185614638030529,0.0002694061549846,0.0185614638030529,0.0002694061549846,0.0012882277369499,0.0076582520268857,0.0012882277369499,0,0.0185614642687141,0.0,4.656612873077393e-10,0.0185614642687141,0,1.0741620102075464e-09,2.6020852139652106e-18,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0093073803000152,2.664816565811634e-05,0.009280732134357,0.009280732134357,inf,inf,0,0,0.0002694072291466,-2.6020852139652106e-18,1.661538450534526,0.0154202932903456,2.6020852139652106e-18,inf,0,0,0,4,3,0,0,0.0299999993294477,320,3002
3002,3,1,3,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0254047885537147,0.0299999993294477,-0.0091629428789019,-0.0091629428789019,-0.0134999996228143,0.0254047885537147,0.0299999993294477,1,3,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0016684276636164,0.0011580578552988,0.0045952107757329,0.0043370567439124,0.0045952107757329,0.0043370567439124,0.0016634966013953,0.0039465259760618,0.0016634966013953,0,0.0254047876223921,0.0299999993294477,9.313225746154783e-10,0.0071174781769514,0,1.904575462619018e-09,1.734723475976807e-18,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999996647238,0.0149999996647238,0,0.0070437546819448,-0.0034850155934691,0.0035587390884757,0.0035587390884757,0.2372492778679815,0.4695836559590024,1,0,-0.0091629447834774,-0.0134999996228143,1.6615384522538923,0.0059129818370413,0.0134999996228143,0.4379986668331968,1,1,0,1,1,1,1,0.0119999991729855,320,3002
3002,3,1,4,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0210837107151746,0.0180000001564621,-0.0018977373838424,-0.0018977373838424,6.447617786897729e-11,0.0210837107151746,0.0180000001564621,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0014440625538246,0.0010984192034725,0.0030837105587124,-0.0018977374483186,0.0030837105587124,0.0018977374483186,0.0044111213646829,0.0085898768156766,0.0044111213646829,0,0.0210837107151746,0.0180000001564621,0.0,0.0056019909679889,0,1.95037319281055e-09,0.0,10,11,10,11,1,1,1,1,1,1,0.0089999996125698,0.0090000005438923,0.0089999996125698,0,0.0081452438607811,-0.0053442483767867,0.0028009954839944,0.0028009954839944,0.3112217338412422,0.905027134601781,1,0,-0.0018977393342156,6.447617786897729e-11,1.6615384505345263,0.0046539616964304,6.447617786897729e-11,72181103.94024539,0,0,0,2,2,0,0,0.0119999991729855,320,3002
3002,3,1,5,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0114444913342595,0.0,-0.0010727836051955,-0.0010727836051955,-1.734723475976807e-18,0.0114444913342595,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0027627143544464,0.0018767024770643,0.0114444913342595,-0.0010727836051955,0.0114444913342595,0.0010727836051955,0.0019963190425187,0.0059112948365509,0.0019963190425187,0,0.0114444913342595,0.0,0.0,0.0114444913342595,0,2.201085817082893e-09,8.673617379884035e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0061887605115771,-0.0004665148444473,0.0057222456671297,0.0057222456671297,inf,inf,0,0,-0.0010727814041097,-2.6020852139652106e-18,1.6615384505345263,0.0095077311993406,2.6020852139652106e-18,inf,0,0,0,5,4,0,0,0.0299999993294477,320,3002
3002,3,2,0,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0090167876332998,0.0120000010356307,-4.970810186932795e-05,-4.970810186932795e-05,-6.447617786897729e-11,0.0090167876332998,0.0120000010356307,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013120001128601,0.0009048619037549,0.0029832134023308,-4.970803739315008e-05,0.0029832134023308,4.970803739315008e-05,0.0025216196663677,0.0034882605541497,0.0025216196663677,0,0.0090167876332998,0.0120000010356307,0.0,0.0051790364086627,0,5.794394616898123e-10,1.734723475976807e-18,10,11,10,11,1,1,1,1,1,1,0.0060000009834766,0.006000000052154,0.006000000052154,0,0.0107377581298351,0.0081482399255037,0.0025895182043313,0.0025895182043313,0.4315863636370692,1.7896263394164735,1,0,-4.970752242986626e-05,-6.447617960370078e-11,1.6615384505345263,0.0043025840648557,6.447617960370078e-11,66731374.14935766,1,0,0,2,2,0,0,0.0119999973103404,320,3002
3002,3,2,1,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,0.0059465821832418,0.0,0.0006904980982653,0.0006904980982653,0.0,0.0059465821832418,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0017759802008369,0.0014641772977699,0.0059465821832418,0.0006904980982653,0.0059465821832418,0.0006904980982653,0.0045328373089432,0.0036263952497392,0.0045328373089432,0,0.0059465821832418,0.0,0.0,0.0059465821832418,0,3.724335510130183e-10,1.734723475976807e-18,0,0,7,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0122225806117057,0.0092492895200848,0.0029732910916209,0.0029732910916209,inf,inf,0,0,0.0006904984706989,-1.734723475976807e-18,1.6615384505345263,0.0049402374733599,1.734723475976807e-18,inf,0,0,0,3,3,0,0,0.0239999983459711,320,3002
